i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1   -2    2   -2    0.003457   -0.912941E-04   -0.148443E-04
1    1   -2    2    2    0.003457   -0.912941E-04   -0.148443E-04
1    1    2   -2   -2    0.003457   -0.912941E-04   -0.148443E-04
1    1    2   -2    2    0.003457   -0.912941E-04   -0.148443E-04
1    1    2    2   -2    0.003457   -0.912941E-04   -0.148443E-04
1    1    2    2    2    0.003457   -0.912941E-04   -0.148443E-04
1    2   -4   -1   -1    0.000111    0.326550E-05    0.326261E-05
1    2   -4   -1    0    0.000111    0.326550E-05    0.326261E-05
1    2   -4    0   -1    0.000111    0.326550E-05    0.326261E-05
1    2   -4    0    0    0.000111    0.326550E-05    0.326261E-05
1    2   -1   -4   -1    0.000111    0.326550E-05    0.326261E-05
1    2   -1   -4    0    0.000111    0.326550E-05    0.326261E-05
1    2   -1   -1   -4    0.000111    0.326550E-05    0.326261E-05
1    2   -1    0   -4    0.000111    0.326550E-05    0.326261E-05
1    2   -1    2    2   -0.000014   -0.214491E-04   -0.214283E-04
1    2    0   -4   -1    0.000111    0.326550E-05    0.326261E-05
1    2    0   -4    0    0.000111    0.326550E-05    0.326261E-05
1    2    0   -1   -4    0.000111    0.326550E-05    0.326261E-05
1    2    0    0   -4    0.000111    0.326550E-05    0.326261E-05
1    2    0    2    2   -0.000014   -0.214491E-04   -0.214283E-04
1    2    2   -3   -1   -0.000014   -0.214491E-04   -0.214283E-04
1    2    2   -3    0   -0.000014   -0.214491E-04   -0.214283E-04
1    2    2   -1    2   -0.000014   -0.214491E-04   -0.214283E-04
1    2    2    0    2   -0.000014   -0.214491E-04   -0.214283E-04
1    2    2    2   -1   -0.000014   -0.214491E-04   -0.214283E-04
1    2    2    2    0   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -3   -3   -1   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -3   -3    0   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -3   -1   -3   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -3   -1    2   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -3    0   -3   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -3    0    2   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -3    2   -1   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -3    2    0   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -1   -3   -3   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -1   -3    2   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -1   -1    3    0.000111    0.326550E-05    0.326261E-05
1    2   -1    0    3    0.000111    0.326550E-05    0.326261E-05
1    2   -1    2   -3   -0.000014   -0.214491E-04   -0.214283E-04
1    2   -1    3   -1    0.000111    0.326550E-05    0.326261E-05
