j-coordinate,Xzz
"(3.0, 1.0, -2.0)",-0.000358618355048402
"(3.0, 2.0, 5.0)",-7.422407863875146e-05
"(3.0, 5.0, 2.0)",-7.422407863875146e-05
"(5.0, 3.0, 2.0)",-7.422407863875145e-05
"(-5.0, -2.0, -3.0)",-7.422407863875148e-05
"(5.0, 2.0, 3.0)",-7.422407863875146e-05
"(-5.0, -2.0, -1.0)",-6.580780619145031e-05
"(-5.0, -1.0, -2.0)",-6.580780619145031e-05
"(-4.0, -3.0, -5.0)",-4.95290652029644e-05
"(-3.0, 1.0, 2.0)",-0.00020333378060238868
"(-3.0, 2.0, 1.0)",-0.00020333378060238868
"(-2.0, -5.0, -1.0)",-6.58078061914503e-05
"(-2.0, -1.0, -5.0)",-6.58078061914503e-05
"(-2.0, -1.0, 3.0)",-0.00020333378060238868
"(-1.0, -5.0, -2.0)",-6.58078061914503e-05
"(-1.0, -2.0, -5.0)",-6.58078061914503e-05
"(-1.0, -2.0, 3.0)",-0.00020333378060238846
"(-1.0, 1.0, -4.0)",-9.907410470861494e-05
"(-1.0, 1.0, 4.0)",-9.907410470861495e-05
"(-1.0, 3.0, -2.0)",-0.0002033337806023886
"(1.0, -3.0, 2.0)",-0.00020333378060238838
"(1.0, -1.0, -4.0)",-9.907410470861495e-05
"(1.0, -1.0, 4.0)",-9.907410470861498e-05
"(1.0, 2.0, -3.0)",-0.00020333378060238838
"(1.0, 2.0, 5.0)",-6.580780619145028e-05
"(1.0, 5.0, 2.0)",-6.580780619145028e-05
"(2.0, 1.0, -3.0)",-0.00020333378060238827
"(2.0, 1.0, 5.0)",-6.580780619145028e-05
"(2.0, 5.0, 1.0)",-6.58078061914503e-05
"(3.0, -2.0, -1.0)",-0.0002033337806023882
"(3.0, -1.0, -2.0)",-0.0002033337806023882
"(4.0, 3.0, 5.0)",-4.95290652029644e-05
"(5.0, 1.0, 2.0)",-6.580780619145028e-05
"(5.0, 2.0, 1.0)",-6.580780619145028e-05
"(-5.0, -4.0, -3.0)",-4.95290652029644e-05
"(-5.0, -3.0, -4.0)",-4.95290652029644e-05
"(-4.0, -5.0, -3.0)",-4.95290652029644e-05
"(-4.0, -1.0, 1.0)",-9.907410470861495e-05
"(-4.0, 1.0, -1.0)",-9.9074104708615e-05
"(-3.0, -5.0, -4.0)",-4.95290652029644e-05
"(-3.0, -4.0, -5.0)",-4.95290652029644e-05
"(-2.0, 3.0, -1.0)",-0.00020333378060238868
"(-1.0, -4.0, 1.0)",-9.907410470861495e-05
"(-1.0, 4.0, 1.0)",-9.907410470861494e-05
"(1.0, -4.0, -1.0)",-9.907410470861495e-05
"(1.0, 4.0, -1.0)",-9.907410470861493e-05
"(2.0, -3.0, 1.0)",-0.00020333378060238808
"(3.0, 4.0, 5.0)",-4.95290652029644e-05
"(3.0, 5.0, 4.0)",-4.95290652029644e-05
"(4.0, -1.0, 1.0)",-9.907410470861495e-05
"(4.0, 1.0, -1.0)",-9.907410470861491e-05
"(4.0, 5.0, 3.0)",-4.95290652029644e-05
"(5.0, 3.0, 4.0)",-4.95290652029644e-05
"(5.0, 4.0, 3.0)",-4.95290652029644e-05
"(-5.0, -4.0, -4.0)",0.00016684535717109754
"(-5.0, -4.0, -2.0)",-1.3364145146924342e-05
"(-5.0, -3.0, -1.0)",-1.4529709398472498e-05
"(-5.0, -2.0, -4.0)",-1.3364145146924342e-05
"(-5.0, -1.0, -3.0)",-1.4529709398472498e-05
"(-5.0, -1.0, -1.0)",0.0002878657964520096
"(-4.0, -5.0, -4.0)",0.00016684535717109754
"(-4.0, -5.0, -2.0)",-1.3364145146924342e-05
"(-4.0, -4.0, -5.0)",0.00016684535717109754
"(-4.0, -2.0, -5.0)",-1.3364145146924342e-05
"(-4.0, -2.0, 1.0)",-1.6515923865084902e-05
"(-4.0, 0.0, 1.0)",0.0005654709228990449
"(-4.0, 1.0, -2.0)",-1.6515923865084905e-05
"(-4.0, 1.0, 0.0)",0.0005654709228990454
"(-3.0, -5.0, -1.0)",-1.4529709398472498e-05
"(-3.0, -2.0, 2.0)",-1.7881991696532914e-05
"(-3.0, -1.0, -5.0)",-1.4529709398472498e-05
"(-3.0, 2.0, -2.0)",-1.7881991696532914e-05
"(-2.0, -5.0, -4.0)",-1.3364145146924342e-05
"(-2.0, -4.0, -5.0)",-1.3364145146924342e-05
"(-2.0, -4.0, 1.0)",-1.6515923865084902e-05
"(-2.0, -3.0, 2.0)",-1.788199169653292e-05
"(-2.0, 1.0, -4.0)",-1.6515923865084902e-05
"(-2.0, 2.0, -3.0)",-1.788199169653292e-05
"(-2.0, 2.0, 3.0)",-1.7881991696532914e-05
"(-2.0, 3.0, 2.0)",-1.7881991696532914e-05
"(-1.0, -5.0, -3.0)",-1.4529709398472498e-05
"(-1.0, -5.0, -1.0)",0.0002878657964520096
"(-1.0, -3.0, -5.0)",-1.4529709398472498e-05
"(-1.0, -1.0, -5.0)",0.0002878657964520096
"(-1.0, 0.0, 4.0)",0.0005654709228990446
"(-1.0, 2.0, 4.0)",-1.6515923865084902e-05
"(-1.0, 4.0, 0.0)",0.0005654709228990444
"(-1.0, 4.0, 2.0)",-1.65159238650849e-05
"(0.0, -4.0, 1.0)",0.0005654709228990444
"(0.0, -1.0, 4.0)",0.0005654709228990449
