i   j      dx   dy   dz        Jij               χ⁰↑               χ⁰↓            Xzz
1   1    -1.0 -2.0 -4.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
1   1    -1.0  1.0 -3.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
1   1    -1.0  1.0  3.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
1   1    -1.0  3.0  1.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
1   1     1.0 -3.0 -1.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
1   1     1.0 -1.0 -3.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
1   1     1.0 -1.0  3.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
1   1     1.0  2.0  4.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
1   1     1.0  3.0 -1.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
1   1     1.0  4.0  2.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
1   1     2.0 -2.0 -1.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1     2.0 -2.0  1.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1     2.0  1.0  4.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
1   1     2.0  3.0  4.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1     2.0  4.0  3.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1     3.0 -1.0  1.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
1   1     3.0  1.0 -1.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
1   1     3.0  4.0  2.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1     4.0  1.0  2.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
1   1     4.0  2.0  3.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1    -4.0 -1.0 -1.0   0.013266     -5.809580E-04      2.093330E-04  -4.210659E-05
1   1    -3.0 -4.0 -3.0   0.013266     -5.809580E-04      2.093330E-04  -4.267727E-05
1   1    -3.0 -3.0 -4.0   0.013266     -5.809580E-04      2.093330E-04  -4.267727E-05
1   1    -3.0 -3.0  0.0  -0.004777      2.481300E-03     -4.754720E-04   2.547695E-04
1   1    -3.0  0.0 -3.0  -0.004777      2.481300E-03     -4.754720E-04   2.547695E-04
1   1    -3.0  0.0  1.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1    -3.0  1.0  0.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1    -1.0 -4.0 -1.0   0.013266     -5.809580E-04      2.093330E-04  -4.210659E-05
1   1     0.0 -3.0 -3.0  -0.004777      2.481300E-03     -4.754720E-04   2.547695E-04
1   1     0.0 -3.0  1.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1     0.0  3.0 -1.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1     0.0  3.0  3.0  -0.004777      2.481300E-03     -4.754720E-04   2.547695E-04
1   1     1.0  4.0  1.0   0.013266     -5.809580E-04      2.093330E-04  -4.210659E-05
1   1     3.0 -1.0  0.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1     3.0  0.0 -1.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1     3.0  0.0  3.0  -0.004777      2.481300E-03     -4.754720E-04   2.547695E-04
1   1     3.0  3.0  0.0  -0.004777      2.481300E-03     -4.754720E-04   2.547695E-04
1   1     3.0  3.0  4.0   0.013266     -5.809580E-04      2.093330E-04  -4.267727E-05
1   1     3.0  4.0  3.0   0.013266     -5.809580E-04      2.093330E-04  -4.267727E-05
1   1     4.0  1.0  1.0   0.013266     -5.809580E-04      2.093330E-04  -4.210659E-05
1   1    -4.0 -3.0 -3.0   0.013266     -5.809580E-04      2.093330E-04  -4.267727E-05
1   1    -1.0 -1.0 -4.0   0.013266     -5.809580E-04      2.093330E-04  -4.210659E-05
1   1    -1.0  0.0  3.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1    -1.0  3.0  0.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1     0.0 -1.0  3.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1     0.0  1.0 -3.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1     1.0 -3.0  0.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1     1.0  0.0 -3.0   0.013266     -5.809580E-04      2.093330E-04  -4.156089E-05
1   1     1.0  1.0  4.0   0.013266     -5.809580E-04      2.093330E-04  -4.210659E-05
1   1     4.0  3.0  3.0   0.013266     -5.809580E-04      2.093330E-04  -4.267727E-05
1   1    -4.0 -3.0 -1.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1    -4.0 -1.0 -3.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1    -3.0 -4.0 -1.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1    -3.0 -2.0  1.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
1   1    -3.0 -1.0 -4.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1    -3.0  1.0 -2.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
1   1    -2.0  1.0 -3.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
1   1    -1.0 -4.0 -3.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1    -1.0 -3.0 -4.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1    -1.0  2.0  3.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
1   1    -1.0  3.0  2.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
1   1     1.0 -3.0 -2.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
1   1     1.0 -2.0 -3.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
1   1     1.0  3.0  4.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1     1.0  4.0  3.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1     2.0 -1.0  3.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
1   1     3.0 -1.0  2.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
1   1     3.0  1.0  4.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1     3.0  2.0 -1.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
1   1     3.0  4.0  1.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1     4.0  1.0  3.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1     4.0  3.0  1.0  -0.010185     -2.408670E-04      8.757980E-05  -1.753525E-05
1   1    -2.0 -3.0  1.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
1   1     2.0  3.0 -1.0  -0.010185     -2.408670E-04      8.757980E-05  -1.727045E-05
