i;j;j-coordinate;N_k;Xzz
3;4;(2.0, 1.0, -0.5);258;6.800626275975429e-05
3;4;(2.0, 1.0, 1.5);152;1.3619869869107888e-05
3;3;(-3.0, -3.0, 0.0);184;-0.0037992474267108697
3;3;(-3.0, 3.0, 0.0);204;-0.0030200951235333506
3;3;(3.0, -3.0, 0.0);184;0.017034443626312425
3;3;(3.0, 3.0, 0.0);205;-0.0037699593345006475
3;4;(-4.0, -2.0, 0.5);166;-7.516014866406907e-05
3;4;(-4.0, 3.0, 0.5);152;-5.883828532675645e-05
3;4;(-3.0, -3.0, 0.5);176;-0.00010420824571534129
3;4;(-3.0, 4.0, 0.5);155;-6.020944739402442e-05
3;4;(2.0, -3.0, 0.5);213;-8.239865740440933e-05
3;4;(2.0, 4.0, 0.5);182;-7.253951296272567e-05
3;4;(3.0, -2.0, 0.5);217;-8.751853020503316e-05
3;4;(3.0, 3.0, 0.5);193;-0.0001010116430924484
3;5;(-3.5, 0.5, 0.0);242;-0.0002506998439017253
3;5;(-3.5, 0.5, 1.0);190;-5.2039373596968014e-06
3;5;(0.5, -3.5, 0.0);226;-0.0006789501463920213
3;5;(0.5, -3.5, 1.0);181;-0.0006505889700332729
3;5;(0.5, 4.5, 0.0);193;-0.0002114207561770304
3;5;(0.5, 4.5, 1.0);150;-0.0004988725900996215
3;5;(4.5, 0.5, 0.0);181;-9.245908414622837e-05
3;5;(4.5, 0.5, 1.0);145;-5.120091308011119e-06
3;3;(-2.0, -2.0, -1.0);138;0.00017331651704916376
3;3;(-2.0, -2.0, 1.0);215;-3.518500553708381e-05
3;3;(-2.0, 2.0, -1.0);149;0.00018260083571154618
3;3;(-2.0, 2.0, 1.0);227;-3.551375703494592e-05
3;3;(2.0, -2.0, -1.0);138;0.0001827545021687711
3;3;(2.0, -2.0, 1.0);219;-2.6343607333961932e-05
3;3;(2.0, 2.0, -1.0);147;0.00015518826458089374
3;3;(2.0, 2.0, 1.0);230;-3.6676900826092024e-05
3;4;(-3.0, -1.0, -0.5);205;-7.82666330780918e-06
3;4;(-3.0, -1.0, 1.5);124;-1.3899762609777997e-05
3;4;(-3.0, 2.0, -0.5);192;-4.735234144254331e-06
