i;j;j-coordinate;N_k;Xzz
1;1;(1.0, -4.0, -2.0);259;0.0001564695
1;1;(1.0, -2.0, -4.0);259;0.0001564695
1;1;(-5.0, -4.0, -2.0);259;4.116195e-05
1;1;(-5.0, -2.0, -4.0);259;4.116195e-05
1;1;(5.0, 2.0, 4.0);259;4.116195e-05
1;1;(5.0, 4.0, 2.0);259;4.116195e-05
1;1;(-1.0, -5.0, -1.0);255;5.6323e-06
1;1;(-1.0, -1.0, -5.0);255;5.6323e-06
1;1;(1.0, 1.0, 5.0);255;5.6323e-06
1;1;(1.0, 5.0, 1.0);255;5.6323e-06
1;1;(-3.0, -5.0, -1.0);255;-0.0001249935
1;1;(-3.0, -1.0, -5.0);255;-0.0001249935
1;1;(3.0, 1.0, 5.0);255;-0.0001249935
1;1;(3.0, 5.0, 1.0);255;-0.0001249935
1;1;(-2.0, 2.0, 3.0);259;1.40015e-05
1;1;(-2.0, 3.0, 2.0);259;1.40015e-05
1;1;(2.0, -3.0, -2.0);259;1.40015e-05
1;1;(2.0, -2.0, -3.0);259;1.40015e-05
1;1;(-5.0, -3.0, -1.0);257;-4.434975e-05
1;1;(-5.0, -1.0, -3.0);257;-4.434975e-05
1;1;(5.0, 1.0, 3.0);257;-4.434975e-05
1;1;(5.0, 3.0, 1.0);257;-4.434975e-05
1;1;(-1.0, 0.0, 4.0);255;6.0735e-05
1;1;(1.0, 0.0, -4.0);255;6.0735e-05
1;1;(-1.0, 4.0, 0.0);255;6.0735e-05
1;1;(1.0, -4.0, 0.0);255;6.0735e-05
1;1;(-5.0, -1.0, -1.0);259;-4.771975e-05
1;1;(5.0, 1.0, 1.0);259;-4.771975e-05
1;1;(-4.0, 0.0, 1.0);259;9.5551e-05
1;1;(-4.0, 1.0, 0.0);259;9.5551e-05
1;1;(4.0, -1.0, 0.0);259;9.5551e-05
1;1;(4.0, 0.0, -1.0);259;9.5551e-05
1;1;(0.0, -1.0, 4.0);255;-1.921775e-05
1;1;(0.0, 1.0, -4.0);255;-1.921775e-05
1;1;(-2.0, 1.0, -4.0);253;-5.8547e-05
1;1;(0.0, -4.0, 1.0);255;-1.921775e-05
1;1;(0.0, 4.0, -1.0);255;-1.921775e-05
1;1;(2.0, -1.0, 4.0);253;-5.8547e-05
1;1;(-2.0, -4.0, 1.0);253;-5.8547e-05
1;1;(2.0, 4.0, -1.0);253;-5.8547e-05
1;1;(-4.0, -2.0, 1.0);257;3.63797e-05
1;1;(-4.0, 1.0, -2.0);257;3.63797e-05
1;1;(4.0, -1.0, 2.0);257;3.63797e-05
1;1;(4.0, 2.0, -1.0);257;3.63797e-05
1;1;(-3.0, -2.0, 2.0);255;0.000155764
1;1;(-3.0, 2.0, -2.0);255;0.000155764
1;1;(3.0, -2.0, 2.0);255;0.000155764
1;1;(3.0, 2.0, -2.0);255;0.000155764
1;1;(-2.0, -3.0, 2.0);255;-0.000247713
1;1;(-2.0, 2.0, -3.0);255;-0.000247713
1;1;(2.0, -2.0, 3.0);255;-0.000247713
1;1;(2.0, 3.0, -2.0);255;-0.000247713
1;1;(0.0, -4.0, -4.0);248;9.38575e-05
1;1;(0.0, 4.0, 4.0);248;9.38575e-05
1;1;(-4.0, -4.0, 0.0);244;8.75525e-06
1;1;(-4.0, 0.0, -4.0);244;8.75525e-06
1;1;(4.0, 0.0, 4.0);244;8.75525e-06
1;1;(4.0, 4.0, 0.0);244;8.75525e-06
1;1;(-3.0, -5.0, -5.0);245;-0.00082077
1;1;(3.0, 5.0, 5.0);245;-0.00082077
1;1;(-5.0, -3.0, -5.0);241;-0.00080326
1;1;(5.0, 3.0, 5.0);241;-0.00080326
1;1;(-5.0, -5.0, -3.0);241;-0.00080326
1;1;(5.0, 5.0, 3.0);241;-0.00080326
1;1;(0.0, -2.0, -5.0);237;-0.0002137435
1;1;(0.0, 2.0, 5.0);237;-0.0002137435
1;1;(0.0, -5.0, -2.0);237;-0.0002137435
1;1;(0.0, 5.0, 2.0);237;-0.0002137435
1;1;(-3.0, 2.0, 2.0);237;7.2004e-05
1;1;(3.0, -2.0, -2.0);237;7.2004e-05
1;1;(-2.0, 0.0, -5.0);233;-0.0002688695
1;1;(2.0, 0.0, 5.0);233;-0.0002688695
1;1;(-2.0, -5.0, 0.0);233;-0.0002688695
1;1;(2.0, 5.0, 0.0);233;-0.0002688695
1;1;(-5.0, 0.0, -2.0);237;5.7025e-05
1;1;(5.0, 0.0, 2.0);237;5.7025e-05
1;1;(-5.0, -2.0, 0.0);237;5.7025e-05
1;1;(5.0, 2.0, 0.0);237;5.7025e-05
1;1;(-2.0, -2.0, 3.0);233;-0.000139506
1;1;(-2.0, 3.0, -2.0);233;-0.000139506
1;1;(2.0, -3.0, 2.0);233;-0.000139506
1;1;(2.0, 2.0, -3.0);233;-0.000139506
1;1;(-4.0, -5.0, -5.0);241;0.0003037325
1;1;(4.0, 5.0, 5.0);241;0.0003037325
1;1;(-1.0, -4.0, -5.0);237;-2.134595e-05
1;1;(1.0, 4.0, 5.0);237;-2.134595e-05
1;1;(-1.0, -5.0, -4.0);237;-2.134595e-05
1;1;(1.0, 5.0, 4.0);237;-2.134595e-05
1;1;(-5.0, -5.0, -4.0);241;0.00078895
1;1;(-5.0, -4.0, -5.0);241;0.00078895
1;1;(5.0, 4.0, 5.0);241;0.00078895
1;1;(5.0, 5.0, 4.0);241;0.00078895
1;1;(-1.0, 3.0, 4.0);233;-1.543725e-05
1;1;(-1.0, 4.0, 3.0);233;-1.543725e-05
1;1;(1.0, -4.0, -3.0);233;-1.543725e-05
1;1;(1.0, -3.0, -4.0);233;-1.543725e-05
1;1;(0.0, -1.0, -5.0);229;3.223985e-06
1;1;(0.0, 1.0, 5.0);229;3.223985e-06
1;1;(0.0, -5.0, -1.0);229;3.223985e-06
1;1;(0.0, 5.0, 1.0);229;3.223985e-06
1;1;(-4.0, -1.0, -5.0);229;4.17285e-06
1;1;(4.0, 1.0, 5.0);229;4.17285e-06
1;1;(-4.0, -5.0, -1.0);229;4.17285e-06
1;1;(4.0, 5.0, 1.0);229;4.17285e-06
1;1;(-5.0, -1.0, -4.0);233;5.5985e-05
1;1;(5.0, 1.0, 4.0);233;5.5985e-05
1;1;(-5.0, -4.0, -1.0);233;5.5985e-05
1;1;(5.0, 4.0, 1.0);233;5.5985e-05
1;1;(-1.0, 0.0, -5.0);229;0.0001442385
1;1;(1.0, 0.0, 5.0);229;0.0001442385
1;1;(-1.0, -5.0, 0.0);229;0.0001442385
1;1;(1.0, 5.0, 0.0);229;0.0001442385
1;1;(-4.0, 1.0, 1.0);233;2.356555e-05
1;1;(4.0, -1.0, -1.0);233;2.356555e-05
1;1;(-5.0, -1.0, 0.0);233;3.831155e-05
1;1;(-5.0, 0.0, -1.0);233;3.831155e-05
1;1;(5.0, 0.0, 1.0);233;3.831155e-05
1;1;(5.0, 1.0, 0.0);233;3.831155e-05
1;1;(-1.0, -1.0, 4.0);229;2.19942e-05
1;1;(1.0, 1.0, -4.0);229;2.19942e-05
1;1;(-1.0, 4.0, -1.0);229;2.19942e-05
1;1;(1.0, -4.0, 1.0);229;2.19942e-05
1;1;(-3.0, -4.0, 1.0);229;5.45075e-06
1;1;(-3.0, 1.0, -4.0);229;5.45075e-06
1;1;(3.0, -1.0, 4.0);229;5.45075e-06
1;1;(3.0, 4.0, -1.0);229;5.45075e-06
1;1;(-4.0, 1.0, -3.0);229;-3.40321e-06
1;1;(4.0, -1.0, 3.0);229;-3.40321e-06
1;1;(-4.0, -3.0, 1.0);229;-3.40321e-06
1;1;(4.0, 3.0, -1.0);229;-3.40321e-06
1;1;(-2.0, -5.0, -5.0);229;3.75364e-05
1;1;(2.0, 5.0, 5.0);229;3.75364e-05
1;1;(-3.0, -6.0, -3.0);225;0.0004184425
1;1;(-3.0, -3.0, -6.0);225;0.0004184425
1;1;(3.0, 3.0, 6.0);225;0.0004184425
1;1;(3.0, 6.0, 3.0);225;0.0004184425
1;1;(0.0, -3.0, -5.0);225;3.23449e-05
1;1;(0.0, 3.0, 5.0);225;3.23449e-05
1;1;(0.0, -5.0, -3.0);225;3.23449e-05
1;1;(0.0, 5.0, 3.0);225;3.23449e-05
1;1;(-5.0, -2.0, -5.0);221;8.559e-06
1;1;(5.0, 2.0, 5.0);221;8.559e-06
1;1;(-5.0, -5.0, -2.0);221;8.559e-06
1;1;(5.0, 5.0, 2.0);221;8.559e-06
1;1;(-2.0, 3.0, 3.0);221;3.17992e-05
1;1;(2.0, -3.0, -3.0);221;3.17992e-05
1;1;(-6.0, -3.0, -3.0);225;5.0085e-05
1;1;(6.0, 3.0, 3.0);225;5.0085e-05
1;1;(-3.0, 0.0, -5.0);217;6.95315e-06
1;1;(3.0, 0.0, 5.0);217;6.95315e-06
1;1;(-3.0, -5.0, 0.0);217;6.95315e-06
1;1;(3.0, 5.0, 0.0);217;6.95315e-06
1;1;(-3.0, 0.0, 3.0);223;-3.506395e-05
1;1;(3.0, 0.0, -3.0);223;-3.506395e-05
1;1;(-3.0, 3.0, 0.0);223;-3.506395e-05
1;1;(3.0, -3.0, 0.0);223;-3.506395e-05
1;1;(-5.0, -3.0, 0.0);221;6.8094e-06
1;1;(-5.0, 0.0, -3.0);221;6.8094e-06
1;1;(5.0, 0.0, 3.0);221;6.8094e-06
1;1;(5.0, 3.0, 0.0);221;6.8094e-06
1;1;(-3.0, -3.0, 2.0);217;5.74185e-06
1;1;(-3.0, 2.0, -3.0);217;5.74185e-06
1;1;(3.0, -2.0, 3.0);217;5.74185e-06
1;1;(3.0, 3.0, -2.0);217;5.74185e-06
1;1;(0.0, -3.0, 3.0);219;8.03645e-05
1;1;(0.0, 3.0, -3.0);219;8.03645e-05
1;1;(-5.0, -5.0, -5.0);221;-0.00029189
1;1;(5.0, 5.0, 5.0);221;-0.00029189
1;1;(-3.0, -6.0, -4.0);221;-4.323355e-05
1;1;(-3.0, -4.0, -6.0);221;-4.323355e-05
1;1;(3.0, 4.0, 6.0);221;-4.323355e-05
1;1;(3.0, 6.0, 4.0);221;-4.323355e-05
1;1;(-2.0, -3.0, -6.0);215;4.15292e-06
1;1;(2.0, 3.0, 6.0);215;4.15292e-06
1;1;(-2.0, -6.0, -3.0);215;4.15292e-06
1;1;(2.0, 6.0, 3.0);215;4.15292e-06
1;1;(-4.0, -3.0, -6.0);217;-6.3888e-05
1;1;(4.0, 3.0, 6.0);217;-6.3888e-05
1;1;(-4.0, -6.0, -3.0);217;-6.3888e-05
1;1;(4.0, 6.0, 3.0);217;-6.3888e-05
1;1;(-3.0, -2.0, -6.0);213;-2.765675e-05
1;1;(3.0, 2.0, 6.0);213;-2.765675e-05
1;1;(-3.0, -6.0, -2.0);213;-2.765675e-05
1;1;(3.0, 6.0, 2.0);213;-2.765675e-05
1;1;(-6.0, -3.0, -4.0);217;-1.673895e-05
1;1;(6.0, 3.0, 4.0);217;-1.673895e-05
1;1;(-6.0, -4.0, -3.0);217;-1.673895e-05
1;1;(6.0, 4.0, 3.0);217;-1.673895e-05
1;1;(-6.0, -3.0, -2.0);215;2.920775e-06
1;1;(-6.0, -2.0, -3.0);215;2.920775e-06
1;1;(6.0, 2.0, 3.0);215;2.920775e-06
1;1;(6.0, 3.0, 2.0);215;2.920775e-06
1;1;(-2.0, 1.0, 4.0);213;-3.04602e-06
1;1;(2.0, -1.0, -4.0);213;-3.04602e-06
1;1;(-2.0, 4.0, 1.0);213;-3.04602e-06
1;1;(2.0, -4.0, -1.0);213;-3.04602e-06
1;1;(0.0, 0.0, -5.0);209;5.92665e-06
1;1;(0.0, 0.0, 5.0);209;5.92665e-06
1;1;(-3.0, 1.0, 3.0);215;-8.7017e-05
1;1;(-3.0, 3.0, 1.0);215;-8.7017e-05
1;1;(0.0, -5.0, 0.0);209;5.92665e-06
1;1;(0.0, 5.0, 0.0);209;5.92665e-06
1;1;(3.0, -3.0, -1.0);215;-8.7017e-05
1;1;(3.0, -1.0, -3.0);215;-8.7017e-05
1;1;(-5.0, 0.0, 0.0);213;-6.188e-05
1;1;(5.0, 0.0, 0.0);213;-6.188e-05
