j-coordinate,Xzz
"(3.0, -1.0, -2.0)",-6.384495006473444e-05
"(3.0, -1.0, 2.0)",-6.385207693040481e-05
"(3.0, 1.0, -2.0)",-6.384138755025659e-05
"(3.0, 1.0, 2.0)",-6.384851319141408e-05
"(3.0, 2.0, -1.0)",-6.384138755025659e-05
"(3.0, 2.0, 1.0)",-6.384495006473442e-05
"(-4.5, -2.5, -1.5)",0.00010639659619142522
"(-4.5, -2.5, -0.5)",0.00010650755805237844
"(-4.5, -1.5, -2.5)",0.00010639675307850968
"(-4.5, -1.5, 0.5)",0.00010377237686213495
"(-4.5, -0.5, -2.5)",0.00010650733936917559
"(-4.5, -0.5, 0.5)",0.00010354598650364356
"(-4.5, 0.5, -1.5)",0.00010377237686213495
"(-4.5, 0.5, -0.5)",0.00010354598650364356
"(-2.5, -4.5, -1.5)",0.00010639659619142522
"(-2.5, -4.5, -0.5)",0.00010650755805237844
"(-2.5, -3.5, 1.5)",-4.787673566421984e-06
"(-2.5, -1.5, -4.5)",0.00010639659619142522
"(-2.5, -0.5, -4.5)",0.00010650712100228766
"(-2.5, 1.5, 1.5)",3.2756059856553172e-06
"(-1.5, -4.5, -2.5)",0.00010639675307850968
"(-1.5, -4.5, 0.5)",0.00010377237686213495
"(-1.5, -2.5, -4.5)",0.00010639659619142522
"(-1.5, 0.5, -4.5)",0.00010377162496497546
