i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1    3   -1   -1    0.038212   -0.177831E-02    0.282359E-03
1    1    3    4    4    0.038212   -0.177831E-02    0.282359E-03
1    1    4    0    1    0.038212   -0.177831E-02    0.282359E-03
1    1    4    1    0    0.038212   -0.177831E-02    0.282359E-03
1    1    4    3    4    0.038212   -0.177831E-02    0.282359E-03
1    1    4    4    3    0.038212   -0.177831E-02    0.282359E-03
1    1   -4   -4   -2   -0.004144   -0.107032E-03    0.144291E-04
1    1   -4   -2   -4   -0.004144   -0.107032E-03    0.144291E-04
1    1   -4   -2    0   -0.004144   -0.107032E-03    0.144291E-04
1    1   -4    0   -2   -0.004144   -0.107032E-03    0.144291E-04
1    1   -2   -4   -4   -0.004144   -0.107032E-03    0.144291E-04
1    1   -2   -4    0   -0.004144   -0.107032E-03    0.144291E-04
1    1   -2   -2    2   -0.004144   -0.107032E-03    0.144291E-04
1    1   -2    0   -4   -0.004144   -0.107032E-03    0.144291E-04
1    1   -2    2   -2   -0.004144   -0.107032E-03    0.144291E-04
1    1   -2    2    2   -0.004144   -0.107032E-03    0.144291E-04
1    1    0   -4   -2   -0.004144   -0.107032E-03    0.144291E-04
1    1    0   -2   -4   -0.004144   -0.107032E-03    0.144291E-04
1    1    0    2    4   -0.004144   -0.107032E-03    0.144291E-04
1    1    0    4    2   -0.004144   -0.107032E-03    0.144291E-04
1    1    2   -2   -2   -0.004144   -0.107032E-03    0.144291E-04
1    1    2   -2    2   -0.004144   -0.107032E-03    0.144291E-04
1    1    2    0    4   -0.004144   -0.107032E-03    0.144291E-04
1    1    2    2   -2   -0.004144   -0.107032E-03    0.144291E-04
1    1    2    4    0   -0.004144   -0.107032E-03    0.144291E-04
1    1    2    4    4   -0.004144   -0.107032E-03    0.144291E-04
1    1    4    0    2   -0.004144   -0.107032E-03    0.144291E-04
1    1    4    2    0   -0.004144   -0.107032E-03    0.144291E-04
1    1    4    2    4   -0.004144   -0.107032E-03    0.144291E-04
1    1    4    4    2   -0.004144   -0.107032E-03    0.144291E-04
1    1   -4   -4   -4   -0.052567   -0.529082E-03    0.111373E-02
1    1   -4    0    0   -0.052567   -0.529082E-03    0.111373E-02
1    1    0   -4    0   -0.052567   -0.529082E-03    0.111373E-02
1    1    0    0   -4   -0.052567   -0.529082E-03    0.111373E-02
1    1    0    0    4   -0.052567   -0.529082E-03    0.111373E-02
1    1    0    4    0   -0.052567   -0.529082E-03    0.111373E-02
1    1    4    0    0   -0.052567   -0.529082E-03    0.111373E-02
1    1    4    4    4   -0.052567   -0.529082E-03    0.111373E-02
1    1   -4   -4   -1   -0.008343   -0.744508E-03   -0.473619E-04
1    1   -4   -3    0   -0.008343   -0.744508E-03   -0.473619E-04
1    1   -3   -4    0   -0.008343   -0.744508E-03   -0.473619E-04
1    1   -3   -3   -5   -0.011504   -0.934857E-03   -0.109588E-04
1    1   -3   -3    1   -0.008343   -0.744508E-03   -0.473619E-04
1    1   -3    0    2   -0.011504   -0.934857E-03   -0.109588E-04
1    1   -3    2    0   -0.011504   -0.934857E-03   -0.109588E-04
1    1   -2   -5   -2   -0.011504   -0.934857E-03   -0.109588E-04
1    1    0   -3    2   -0.011504   -0.934857E-03   -0.109588E-04
1    1    0    3   -2   -0.011504   -0.934857E-03   -0.109588E-04
1    1    2    5    2   -0.011504   -0.934857E-03   -0.109588E-04
1    1    3   -2    0   -0.011504   -0.934857E-03   -0.109588E-04
1    1    3    0   -2   -0.011504   -0.934857E-03   -0.109588E-04
1    1    3    3   -1   -0.008343   -0.744508E-03   -0.473619E-04
1    1    3    3    5   -0.011504   -0.934857E-03   -0.109588E-04
1    1    3    4    0   -0.008343   -0.744508E-03   -0.473619E-04
1    1    4    3    0   -0.008343   -0.744508E-03   -0.473619E-04
1    1    4    4    1   -0.008343   -0.744508E-03   -0.473619E-04
1    1   -5   -3   -3   -0.011504   -0.934857E-03   -0.109588E-04
1    1   -5   -2   -2   -0.011504   -0.934857E-03   -0.109588E-04
1    1   -4   -1   -4   -0.008343   -0.744508E-03   -0.473619E-04
1    1   -4    0   -3   -0.008343   -0.744508E-03   -0.473619E-04
1    1   -3   -5   -3   -0.011504   -0.934857E-03   -0.109588E-04
1    1   -3    0   -4   -0.008343   -0.744508E-03   -0.473619E-04
1    1   -3    1   -3   -0.008343   -0.744508E-03   -0.473619E-04
1    1   -2   -2   -5   -0.011504   -0.934857E-03   -0.109588E-04
1    1   -2    0    3   -0.011504   -0.934857E-03   -0.109588E-04
1    1   -2    3    0   -0.011504   -0.934857E-03   -0.109588E-04
1    1   -1   -4   -4   -0.008343   -0.744508E-03   -0.473619E-04
1    1   -1    3    3   -0.008343   -0.744508E-03   -0.473619E-04
1    1    0   -4   -3   -0.008343   -0.744508E-03   -0.473619E-04
1    1    0   -3   -4   -0.008343   -0.744508E-03   -0.473619E-04
1    1    0   -2    3   -0.011504   -0.934857E-03   -0.109588E-04
1    1    0    2   -3   -0.011504   -0.934857E-03   -0.109588E-04
1    1    0    3    4   -0.008343   -0.744508E-03   -0.473619E-04
1    1    0    4    3   -0.008343   -0.744508E-03   -0.473619E-04
1    1    1   -3   -3   -0.008343   -0.744508E-03   -0.473619E-04
1    1    1    4    4   -0.008343   -0.744508E-03   -0.473619E-04
1    1    2   -3    0   -0.011504   -0.934857E-03   -0.109588E-04
1    1    2    0   -3   -0.011504   -0.934857E-03   -0.109588E-04
1    1    2    2    5   -0.011504   -0.934857E-03   -0.109588E-04
1    1    3   -1    3   -0.008343   -0.744508E-03   -0.473619E-04
1    1    3    0    4   -0.008343   -0.744508E-03   -0.473619E-04
1    1    3    5    3   -0.011504   -0.934857E-03   -0.109588E-04
1    1    4    0    3   -0.008343   -0.744508E-03   -0.473619E-04
1    1    4    1    4   -0.008343   -0.744508E-03   -0.473619E-04
1    1    5    2    2   -0.011504   -0.934857E-03   -0.109588E-04
1    1    5    3    3   -0.011504   -0.934857E-03   -0.109588E-04
1    1   -5   -3   -2   -0.003242   -0.241736E-03   -0.133088E-04
1    1   -3   -5   -2   -0.003242   -0.241736E-03   -0.133088E-04
1    1   -3   -2   -5   -0.003242   -0.241736E-03   -0.133088E-04
1    1   -3   -1    2   -0.003242   -0.241736E-03   -0.133088E-04
1    1   -3    2   -1   -0.003242   -0.241736E-03   -0.133088E-04
1    1   -2   -5   -3   -0.003242   -0.241736E-03   -0.133088E-04
1    1   -2   -3   -5   -0.003242   -0.241736E-03   -0.133088E-04
1    1   -2    1    3   -0.003242   -0.241736E-03   -0.133088E-04
1    1   -2    3    1   -0.003242   -0.241736E-03   -0.133088E-04
1    1   -1   -3    2   -0.003242   -0.241736E-03   -0.133088E-04
1    1   -1    2   -3   -0.003242   -0.241736E-03   -0.133088E-04
1    1    1   -2    3   -0.003242   -0.241736E-03   -0.133088E-04
1    1    1    3   -2   -0.003242   -0.241736E-03   -0.133088E-04
1    1    2   -3   -1   -0.003242   -0.241736E-03   -0.133088E-04
1    1    2   -1   -3   -0.003242   -0.241736E-03   -0.133088E-04
1    1    2    3    5   -0.003242   -0.241736E-03   -0.133088E-04
1    1    2    5    3   -0.003242   -0.241736E-03   -0.133088E-04
1    1    3   -2    1   -0.003242   -0.241736E-03   -0.133088E-04
1    1    3    1   -2   -0.003242   -0.241736E-03   -0.133088E-04
1    1    3    2    5   -0.003242   -0.241736E-03   -0.133088E-04
