i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1    0    4   -1         NaN             NaN    0.497163E-05
1    1    1   -4    0         NaN             NaN    0.497163E-05
1    1    1   -4    3         NaN             NaN    0.497163E-05
1    1    1    0   -4         NaN             NaN    0.497163E-05
1    1    1    0    3         NaN             NaN    0.497163E-05
1    1    1    3   -4         NaN             NaN    0.497163E-05
1    1    1    3    0         NaN             NaN    0.497163E-05
1    1    2   -3   -2         NaN             NaN    0.437981E-04
1    1    2   -3    3         NaN             NaN    0.437981E-04
1    1    2   -2   -3         NaN             NaN    0.437981E-04
1    1    2   -2    3         NaN             NaN    0.437981E-04
1    1    2    3   -3         NaN             NaN    0.437981E-04
1    1    2    3   -2         NaN             NaN    0.437981E-04
1    1    3   -4    0         NaN             NaN    0.497163E-05
1    1    3   -4    1         NaN             NaN    0.497163E-05
1    1    3   -3   -2         NaN             NaN    0.437981E-04
1    1    3   -3    2         NaN             NaN    0.437981E-04
1    1    3   -2   -3         NaN             NaN    0.437981E-04
1    1    3   -2    2         NaN             NaN    0.437981E-04
1    1    3    0   -4         NaN             NaN    0.497163E-05
1    1    3    0    1         NaN             NaN    0.497163E-05
1    1    3    1   -4         NaN             NaN    0.497163E-05
1    1    3    1    0         NaN             NaN    0.497163E-05
1    1    3    2   -3         NaN             NaN    0.437981E-04
1    1    3    2   -2         NaN             NaN    0.437981E-04
1    1    4   -3   -1         NaN             NaN    0.497163E-05
1    1    4   -3    0         NaN             NaN    0.497163E-05
1    1    4   -1   -3         NaN             NaN    0.497163E-05
1    1    4   -1    0         NaN             NaN    0.497163E-05
1    1    4    0   -3         NaN             NaN    0.497163E-05
1    1    4    0   -1         NaN             NaN    0.497163E-05
1    1   -4   -1    2         NaN             NaN    0.346998E-05
1    1   -4   -1    3         NaN             NaN    0.346998E-05
1    1   -4    2   -1         NaN             NaN    0.346998E-05
1    1   -4    2    3         NaN             NaN    0.346998E-05
1    1   -4    3   -1         NaN             NaN    0.346998E-05
1    1   -4    3    2         NaN             NaN    0.346998E-05
1    1   -3   -2    1         NaN             NaN    0.346998E-05
1    1   -3   -2    4         NaN             NaN    0.346998E-05
1    1   -3    1   -2         NaN             NaN    0.346998E-05
1    1   -3    1    4         NaN             NaN    0.346998E-05
1    1   -3    4   -2         NaN             NaN    0.346998E-05
1    1   -3    4    1         NaN             NaN    0.346998E-05
1    1   -2   -3    1         NaN             NaN    0.346998E-05
1    1   -2   -3    4         NaN             NaN    0.346998E-05
1    1   -2    1   -3         NaN             NaN    0.346998E-05
1    1   -2    1    4         NaN             NaN    0.346998E-05
1    1   -2    4   -3         NaN             NaN    0.346998E-05
1    1   -2    4    1         NaN             NaN    0.346998E-05
1    1   -1   -4    2         NaN             NaN    0.346998E-05
1    1   -1   -4    3         NaN             NaN    0.346998E-05
1    1   -1    2   -4         NaN             NaN    0.346998E-05
1    1   -1    2    3         NaN             NaN    0.346998E-05
1    1   -1    3   -4         NaN             NaN    0.346998E-05
1    1   -1    3    2         NaN             NaN    0.346998E-05
1    1    1   -3   -2         NaN             NaN    0.346998E-05
1    1    1   -3    4         NaN             NaN    0.346998E-05
1    1    1   -2   -3         NaN             NaN    0.346998E-05
1    1    1   -2    4         NaN             NaN    0.346998E-05
1    1    1    4   -3         NaN             NaN    0.346998E-05
1    1    1    4   -2         NaN             NaN    0.346998E-05
1    1    2   -4   -1         NaN             NaN    0.346998E-05
1    1    2   -4    3         NaN             NaN    0.346998E-05
1    1    2   -1   -4         NaN             NaN    0.346998E-05
1    1    2   -1    3         NaN             NaN    0.346998E-05
1    1    2    3   -4         NaN             NaN    0.346998E-05
1    1    2    3   -1         NaN             NaN    0.346998E-05
1    1    3   -4   -1         NaN             NaN    0.346998E-05
1    1    3   -4    2         NaN             NaN    0.346998E-05
1    1    3   -1   -4         NaN             NaN    0.346998E-05
1    1    3   -1    2         NaN             NaN    0.346998E-05
1    1    3    2   -4         NaN             NaN    0.346998E-05
1    1    3    2   -1         NaN             NaN    0.346998E-05
1    1    4   -3   -2         NaN             NaN    0.346998E-05
1    1    4   -3    1         NaN             NaN    0.346998E-05
1    1    4   -2   -3         NaN             NaN    0.346998E-05
1    1    4   -2    1         NaN             NaN    0.346998E-05
1    1    4    1   -3         NaN             NaN    0.346998E-05
1    1    4    1   -2         NaN             NaN    0.346998E-05
1    1   -4    0    0         NaN             NaN   -0.392439E-04
1    1   -4    0    4         NaN             NaN   -0.392439E-04
1    1   -4    4    0         NaN             NaN   -0.392439E-04
1    1    0   -4    0         NaN             NaN   -0.392439E-04
1    1    0   -4    4         NaN             NaN   -0.392439E-04
1    1    0    0   -4         NaN             NaN   -0.392439E-04
1    1    0    0    4         NaN             NaN   -0.392439E-04
1    1    0    4   -4         NaN             NaN   -0.392439E-04
1    1    0    4    0         NaN             NaN   -0.392439E-04
1    1    4   -4    0         NaN             NaN   -0.392439E-04
1    1    4    0   -4         NaN             NaN   -0.392439E-04
1    1    4    0    0         NaN             NaN   -0.392439E-04
1    1   -5    1    2         NaN             NaN   -0.721230E-05
1    1   -5    2    1         NaN             NaN   -0.721230E-05
1    1   -5    2    2         NaN             NaN   -0.721230E-05
1    1   -4   -1    1         NaN             NaN    0.399125E-04
1    1   -4   -1    4         NaN             NaN    0.399125E-04
1    1   -4    1   -1         NaN             NaN    0.399125E-04
1    1   -4    1    4         NaN             NaN    0.399125E-04
1    1   -4    4   -1         NaN             NaN    0.399125E-04
1    1   -4    4    1         NaN             NaN    0.399125E-04
1    1   -2   -2   -1         NaN             NaN   -0.721230E-05
1    1   -2   -2    5         NaN             NaN   -0.721230E-05
1    1   -2   -1   -2         NaN             NaN   -0.721230E-05
1    1   -2   -1    5         NaN             NaN   -0.721230E-05
1    1   -2    5   -2         NaN             NaN   -0.721230E-05
1    1   -2    5   -1         NaN             NaN   -0.721230E-05
1    1   -1   -4    1         NaN             NaN    0.399125E-04
1    1   -1   -4    4         NaN             NaN    0.399125E-04
1    1   -1   -2   -2         NaN             NaN   -0.721230E-05
1    1   -1   -2    5         NaN             NaN   -0.721230E-05
1    1   -1    1   -4         NaN             NaN    0.399125E-04
1    1   -1    1    4         NaN             NaN    0.399125E-04
1    1   -1    4   -4         NaN             NaN    0.399125E-04
1    1   -1    4    1         NaN             NaN    0.399125E-04
1    1   -1    5   -2         NaN             NaN   -0.721230E-05
1    1    1   -5    2         NaN             NaN   -0.721230E-05
1    1    1   -4   -1         NaN             NaN    0.399125E-04
1    1    1   -4    4         NaN             NaN    0.399125E-04
1    1    1   -1   -4         NaN             NaN    0.399125E-04
1    1    1   -1    4         NaN             NaN    0.399125E-04
1    1    1    2   -5         NaN             NaN   -0.721230E-05
1    1    1    2    2         NaN             NaN   -0.721230E-05
1    1    1    4   -4         NaN             NaN    0.399125E-04
1    1    1    4   -1         NaN             NaN    0.399125E-04
1    1    2   -5    1         NaN             NaN   -0.721230E-05
1    1    2   -5    2         NaN             NaN   -0.721230E-05
1    1    2    1   -5         NaN             NaN   -0.721230E-05
1    1    2    1    2         NaN             NaN   -0.721230E-05
1    1    2    2   -5         NaN             NaN   -0.721230E-05
1    1    2    2    1         NaN             NaN   -0.721230E-05
1    1    4   -4   -1         NaN             NaN    0.399125E-04
1    1    4   -4    1         NaN             NaN    0.399125E-04
1    1    4   -1   -4         NaN             NaN    0.399125E-04
1    1    4   -1    1         NaN             NaN    0.399125E-04
1    1    4    1   -4         NaN             NaN    0.399125E-04
1    1    4    1   -1         NaN             NaN    0.399125E-04
1    1    5   -2   -2         NaN             NaN   -0.721230E-05
1    1    5   -2   -1         NaN             NaN   -0.721230E-05
1    1    5   -1   -2         NaN             NaN   -0.721230E-05
1    1   -5    1    1         NaN             NaN    0.112816E-05
1    1   -5    1    3         NaN             NaN    0.112816E-05
1    1   -5    3    1         NaN             NaN    0.112816E-05
1    1   -3   -3    3         NaN             NaN   -0.255866E-04
1    1   -3   -1   -1         NaN             NaN    0.112816E-05
1    1   -3   -1    5         NaN             NaN    0.112816E-05
1    1   -3    3   -3         NaN             NaN   -0.255866E-04
1    1   -3    3    3         NaN             NaN   -0.255866E-04
1    1   -3    5   -1         NaN             NaN    0.112816E-05
1    1   -1   -3   -1         NaN             NaN    0.112816E-05
1    1   -1   -3    5         NaN             NaN    0.112816E-05
1    1   -1   -1   -3         NaN             NaN    0.112816E-05
1    1   -1   -1    5         NaN             NaN    0.112816E-05
1    1   -1    5   -3         NaN             NaN    0.112816E-05
1    1   -1    5   -1         NaN             NaN    0.112816E-05
1    1    1   -5    1         NaN             NaN    0.112816E-05
1    1    1   -5    3         NaN             NaN    0.112816E-05
1    1    1    1   -5         NaN             NaN    0.112816E-05
1    1    1    1    3         NaN             NaN    0.112816E-05
1    1    1    3   -5         NaN             NaN    0.112816E-05
1    1    1    3    1         NaN             NaN    0.112816E-05
1    1    3   -5    1         NaN             NaN    0.112816E-05
