j-coordinate,Xzz
"(-2.0, 4.0, 3.0)",0.002227714893194038
"(-1.0, -6.0, -4.0)",0.00015456687633917204
"(-1.0, -6.0, -3.0)",0.00019525960758435908
"(-1.0, -6.0, -2.0)",0.0002726498226231109
"(-1.0, -6.0, -1.0)",0.0003697275464517246
"(-1.0, -6.0, 0.0)",0.0018773918818824002
"(-1.0, -5.0, -5.0)",0.0002319024063356751
"(-1.0, -5.0, -4.0)",0.0002551340420346545
"(-1.0, -5.0, -3.0)",0.003845766390282102
"(-1.0, -5.0, -2.0)",0.00401527969115863
"(-1.0, -5.0, -1.0)",0.005925691720368777
"(-1.0, -5.0, 0.0)",0.004028947185133529
"(-1.0, -5.0, 1.0)",0.00400685411919684
"(-1.0, -4.0, -6.0)",0.00015456687633917204
"(-1.0, -4.0, -5.0)",0.0002551340420346545
"(-1.0, -4.0, -4.0)",0.005539055397562332
"(-1.0, -4.0, -3.0)",0.006322525542831452
"(-1.0, -4.0, -2.0)",0.006475386434062558
"(-1.0, -4.0, -1.0)",0.00863292195522552
"(-1.0, -4.0, 0.0)",0.008184894655602388
"(-1.0, -4.0, 1.0)",0.008344021402707963
"(-1.0, -4.0, 2.0)",0.008109528421811084
"(-1.0, -4.0, 3.0)",0.003958265841131152
"(-1.0, -3.0, -6.0)",0.00019525960758435903
"(-1.0, -3.0, -5.0)",0.0038457663902821014
"(-1.0, -3.0, -4.0)",0.006322525542831453
"(-1.0, -3.0, -3.0)",0.006522340275183364
"(-1.0, -3.0, -2.0)",0.010814006008635062
"(-1.0, -3.0, -1.0)",0.012442038800797662
"(-1.0, -3.0, 0.0)",0.013516329497673523
"(-1.0, -3.0, 1.0)",0.013247530280104345
"(-1.0, -3.0, 2.0)",0.012722298595568376
"(-1.0, -3.0, 3.0)",0.009913341378241033
"(-1.0, -2.0, -6.0)",0.00027264982262311093
"(-1.0, -2.0, -5.0)",0.00401527969115863
"(-1.0, -2.0, -4.0)",0.006475386434062559
"(-1.0, -2.0, -3.0)",0.010814006008635064
