j-coordinate,Xzz
"(3.0, -1.0, -2.0)",-9.645107545480737e-06
"(3.0, 5.0, 4.0)",-9.646944777957716e-06
"(4.0, -1.0, 1.0)",-9.645841264285607e-06
"(4.0, 1.0, -1.0)",-9.645841264285607e-06
"(4.0, 5.0, 3.0)",-9.646944777957716e-06
"(5.0, 2.0, 1.0)",-9.644351158655618e-06
"(5.0, 3.0, 4.0)",-9.646944777957716e-06
"(5.0, 4.0, 3.0)",-9.646944777957716e-06
"(-5.0, -1.0, -2.0)",-9.644351158655618e-06
"(5.0, 1.0, 2.0)",-9.644351158655618e-06
"(-5.0, -3.0, -1.0)",-7.663486137949287e-07
"(-4.0, -2.0, -5.0)",-7.665522068691099e-07
"(-4.0, -2.0, 1.0)",-7.664000611020115e-07
"(-3.0, -5.0, -1.0)",-7.663486137949287e-07
"(-3.0, -1.0, -5.0)",-7.663486137949287e-07
"(-2.0, -5.0, -4.0)",-7.665522068691099e-07
"(-2.0, -4.0, -5.0)",-7.665522068691099e-07
"(-2.0, -4.0, 1.0)",-7.664000611020115e-07
"(-2.0, 1.0, -4.0)",-7.664000611020115e-07
"(-2.0, 2.0, -3.0)",-7.664717700073246e-07
"(-2.0, 2.0, 3.0)",-7.664717700073246e-07
"(-1.0, -5.0, -3.0)",-7.663486137949287e-07
"(-1.0, -3.0, -5.0)",-7.663486137949287e-07
"(-1.0, 2.0, 4.0)",-7.664000611020115e-07
"(1.0, -2.0, -4.0)",-7.664000611020115e-07
